Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Create Next App/button_Sub Category""))",Chrome 116.0.0.0,,,2566-09-01 16:06:58,2566-09-01 16:06:58,0.377s,PASSED
,,,,,,,
Test Cases/Category LIST/Search sub category/ตรวจสอบการค้นหาโดยมีการป้อนข้อมูลที่ถูกต้อง,Chrome 116.0.0.0,,,2566-09-01 16:06:58,2566-09-01 16:07:07,9.241s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 16:06:58,2566-09-01 16:06:59,0.248s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Item""))",Chrome 116.0.0.0,,,2566-09-01 16:06:59,2566-09-01 16:06:59,0.701s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Category""))",Chrome 116.0.0.0,,,2566-09-01 16:06:59,2566-09-01 16:07:00,0.603s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/button_Sub Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:00,2566-09-01 16:07:01,0.757s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/td_MENU_px-6 w-20px h-56px""))",Chrome 116.0.0.0,,,2566-09-01 16:07:01,2566-09-01 16:07:01,0.512s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Create Next App/td_SubRiceCool""))",Chrome 116.0.0.0,,,2566-09-01 16:07:01,2566-09-01 16:07:02,0.603s,PASSED
"rightClick(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""))",Chrome 116.0.0.0,,,2566-09-01 16:07:02,2566-09-01 16:07:02,0.474s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""SubRiceCool"")",Chrome 116.0.0.0,,,2566-09-01 16:07:02,2566-09-01 16:07:03,0.735s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:03,2566-09-01 16:07:04,0.494s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""Sub001"")",Chrome 116.0.0.0,,,2566-09-01 16:07:04,2566-09-01 16:07:04,0.772s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:04,2566-09-01 16:07:05,0.524s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""Pizza 1150"")",Chrome 116.0.0.0,,,2566-09-01 16:07:05,2566-09-01 16:07:06,0.738s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:06,2566-09-01 16:07:06,0.469s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""SubCategories2"")",Chrome 116.0.0.0,,,2566-09-01 16:07:06,2566-09-01 16:07:07,0.756s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:07,2566-09-01 16:07:07,0.473s,PASSED
,,,,,,,
Test Cases/Category LIST/Search sub category/ตรวจสอบการค้นหาโดยการใช้ keyword ในการค้นหาและกด enter,Chrome 116.0.0.0,ใช้อักษรที่อยู่ตรงกลาง,,2566-09-01 16:07:07,2566-09-01 16:07:15,7.335s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 16:07:08,2566-09-01 16:07:08,0.313s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Item""))",Chrome 116.0.0.0,,,2566-09-01 16:07:08,2566-09-01 16:07:09,0.757s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:09,2566-09-01 16:07:09,0.653s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/button_Sub Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:09,2566-09-01 16:07:10,0.808s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""RI"")",Chrome 116.0.0.0,,,2566-09-01 16:07:10,2566-09-01 16:07:11,0.856s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:11,2566-09-01 16:07:12,0.474s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""ub"")",Chrome 116.0.0.0,,,2566-09-01 16:07:12,2566-09-01 16:07:12,0.690s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:12,2566-09-01 16:07:13,0.490s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""ZA"")",Chrome 116.0.0.0,,,2566-09-01 16:07:13,2566-09-01 16:07:13,0.684s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:13,2566-09-01 16:07:14,0.501s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), """")",Chrome 116.0.0.0,,,2566-09-01 16:07:14,2566-09-01 16:07:15,0.678s,PASSED
,,,,,,,
Test Cases/Category LIST/Search sub category/ตรวจสอบว่าสามารถ copy ข้อมูลมาวางได้หรือไม่,Chrome 116.0.0.0,,,2566-09-01 16:07:15,2566-09-01 16:07:24,9.028s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 16:07:15,2566-09-01 16:07:15,0.238s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Item""))",Chrome 116.0.0.0,,,2566-09-01 16:07:15,2566-09-01 16:07:16,0.669s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/div_Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:16,2566-09-01 16:07:17,0.585s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/button_Sub Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:17,2566-09-01 16:07:17,0.730s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""SubCategories2"")",Chrome 116.0.0.0,,,2566-09-01 16:07:17,2566-09-01 16:07:18,0.845s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:18,2566-09-01 16:07:19,0.464s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/div_CategoryAllWatersTT555Categories2Ben285_7d2483""))",Chrome 116.0.0.0,,,2566-09-01 16:07:19,2566-09-01 16:07:19,0.379s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""ทดสอบ add sub Category"")",Chrome 116.0.0.0,,,2566-09-01 16:07:19,2566-09-01 16:07:20,0.850s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:20,2566-09-01 16:07:20,0.461s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/svg_Add SubCategory_absolute top-12 transfo_2e79f2""))",Chrome 116.0.0.0,,,2566-09-01 16:07:20,2566-09-01 16:07:21,0.353s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""0022555"")",Chrome 116.0.0.0,,,2566-09-01 16:07:21,2566-09-01 16:07:21,0.819s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:21,2566-09-01 16:07:22,0.503s,PASSED
"doubleClick(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""))",Chrome 116.0.0.0,,,2566-09-01 16:07:22,2566-09-01 16:07:22,0.459s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""SubRiceCool"")",Chrome 116.0.0.0,,,2566-09-01 16:07:22,2566-09-01 16:07:23,0.847s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:23,2566-09-01 16:07:24,0.462s,PASSED
,,,,,,,
Test Cases/Category LIST/Search sub category/ตรวจสอบฟังก์ชันการค้นหาเมื่อมีการใช้อักขระพิเศษในการค้นหา,Chrome 116.0.0.0,,,2566-09-01 16:07:24,2566-09-01 16:07:31,7.106s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/"")",Chrome 116.0.0.0,,,2566-09-01 16:07:24,2566-09-01 16:07:24,0.224s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Item""))",Chrome 116.0.0.0,,,2566-09-01 16:07:24,2566-09-01 16:07:25,0.696s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:25,2566-09-01 16:07:26,0.640s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/button_Sub Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:26,2566-09-01 16:07:26,0.773s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""////"")",Chrome 116.0.0.0,,,2566-09-01 16:07:26,2566-09-01 16:07:27,0.899s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:27,2566-09-01 16:07:28,0.466s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""###"")",Chrome 116.0.0.0,,,2566-09-01 16:07:28,2566-09-01 16:07:28,0.681s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:28,2566-09-01 16:07:29,0.458s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""@@@"")",Chrome 116.0.0.0,,,2566-09-01 16:07:29,2566-09-01 16:07:30,0.703s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:07:30,2566-09-01 16:07:30,0.469s,PASSED
"setText(findTestObject(""Object Repository/Page_/input_Add Category_input-group-1""), "")"")",Chrome 116.0.0.0,,,2566-09-01 16:07:30,2566-09-01 16:07:31,0.739s,PASSED
,,,,,,,
Test Cases/Category LIST/Search sub category/ตรวจสอบการค้นหาเมื่อมีการค้นหาข้อมูลที่ไม่ตรงกับข้อมูลที่มี,Chrome 116.0.0.0,987654321,,2566-09-01 16:07:31,2566-09-01 16:08:08,37.632s,PASSED
"navigateToUrl(""https://pos-frontend-ton-gumbjqoyzq-as.a.run.app/items/categories"")",Chrome 116.0.0.0,,,2566-09-01 16:07:31,2566-09-01 16:07:32,0.472s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Item""))",Chrome 116.0.0.0,,,2566-09-01 16:07:32,2566-09-01 16:07:33,1.251s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/span_Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:33,2566-09-01 16:07:34,0.898s,PASSED
"click(findTestObject(""Object Repository/Page_Create Next App/button_Sub Category""))",Chrome 116.0.0.0,,,2566-09-01 16:07:34,2566-09-01 16:08:05,31.497s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""not"")",Chrome 116.0.0.0,,,2566-09-01 16:08:05,2566-09-01 16:08:06,0.814s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:08:06,2566-09-01 16:08:07,0.463s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), ""value"")",Chrome 116.0.0.0,,,2566-09-01 16:08:07,2566-09-01 16:08:07,0.746s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2566-09-01 16:08:07,2566-09-01 16:08:08,0.469s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Next App/input_Add Category_input-group-1""), """")",Chrome 116.0.0.0,,,2566-09-01 16:08:08,2566-09-01 16:08:08,0.654s,PASSED
